destination,latitude,longitude,origin,prognumber,route,stopid,SEGMENT
Rialto - Blackrock Station,53.29364722,-6.275251667,South Circular Road,34,17D,1308,1307_1308
Rialto - Blackrock Station,53.29247222,-6.271698889,South Circular Road,35,17D,1309,1308_1309
Rialto - Blackrock Station,53.29171667,-6.267319167,South Circular Road,36,17D,1310,1309_1310
Rialto - Blackrock Station,53.29218889,-6.264569722,South Circular Road,37,17D,1311,1310_1311
Rialto - Blackrock Station,53.29331,-6.261314167,South Circular Road,38,17D,1312,1311_1312
Rialto - Blackrock Station,53.29419917,-6.258802778,South Circular Road,39,17D,1313,1312_1313
Rialto - Blackrock Station,53.29521667,-6.255865833,South Circular Road,40,17D,1055,1313_1055
Rialto - Blackrock Station,53.29387639,-6.248419722,South Circular Road,41,17D,2868,1055_2868
Rialto - Blackrock Station,53.29240639,-6.245644722000001,South Circular Road,42,17D,2825,2868_2825
Newgrove Avenue - Old Lucan Road,53.33235111,-6.211227778,Newgrove Ave,1,18,385,start
Newgrove Avenue - Old Lucan Road,53.33037722,-6.216265,Newgrove Ave,2,18,2806,385_2806
Newgrove Avenue - Old Lucan Road,53.32875556,-6.2190202779999995,Newgrove Ave,3,18,2807,2806_2807
Newgrove Avenue - Old Lucan Road,53.32681139,-6.223064722,Newgrove Ave,4,18,2808,2807_2808
Newgrove Avenue - Old Lucan Road,53.32832861,-6.2289922220000005,Newgrove Ave,5,18,486,2808_486
Newgrove Avenue - Old Lucan Road,53.33085528,-6.233902222,Newgrove Ave,6,18,487,486_487
Newgrove Avenue - Old Lucan Road,53.33199917,-6.235881944,Newgrove Ave,7,18,2798,487_2798
Newgrove Avenue - Old Lucan Road,53.33269194,-6.242024722000001,Newgrove Ave,8,18,2799,2798_2799
Newgrove Avenue - Old Lucan Road,53.33245333,-6.243521111000001,Newgrove Ave,9,18,753,2799_753
Newgrove Avenue - Old Lucan Road,53.33078389,-6.244280278,Newgrove Ave,10,18,754,753_754
Newgrove Avenue - Old Lucan Road,53.32882806,-6.245141389,Newgrove Ave,11,18,755,754_755
Newgrove Avenue - Old Lucan Road,53.32789833,-6.247926944,Newgrove Ave,12,18,849,755_849
Newgrove Avenue - Old Lucan Road,53.32608583,-6.251199167,Newgrove Ave,13,18,850,849_850
Newgrove Avenue - Old Lucan Road,53.32509972,-6.253221111,Newgrove Ave,14,18,851,850_851
Newgrove Avenue - Old Lucan Road,53.32502306,-6.255355832999999,Newgrove Ave,15,18,2791,851_2791
Newgrove Avenue - Old Lucan Road,53.32413417,-6.257884167,Newgrove Ave,16,18,7668,2791_7668
Newgrove Avenue - Old Lucan Road,53.32326222,-6.260952222,Newgrove Ave,17,18,2793,7668_2793
Newgrove Avenue - Old Lucan Road,53.32261056,-6.264341389,Newgrove Ave,18,18,2794,2793_2794
Newgrove Avenue - Old Lucan Road,53.32157306,-6.266545,Newgrove Ave,19,18,1077,2794_1077
Newgrove Avenue - Old Lucan Road,53.32023389,-6.270276944,Newgrove Ave,20,18,2479,1077_2479
Newgrove Avenue - Old Lucan Road,53.31974444,-6.274334444,Newgrove Ave,21,18,2480,2479_2480
Newgrove Avenue - Old Lucan Road,53.31873806,-6.278082778,Newgrove Ave,22,18,2481,2480_2481
Newgrove Avenue - Old Lucan Road,53.31892056,-6.2813925,Newgrove Ave,23,18,2482,2481_2482
Newgrove Avenue - Old Lucan Road,53.31759806,-6.284417778,Newgrove Ave,24,18,2483,2482_2483
Newgrove Avenue - Old Lucan Road,53.31854694,-6.289152777999999,Newgrove Ave,25,18,2484,2483_2484
Newgrove Avenue - Old Lucan Road,53.31979167,-6.291339722000001,Newgrove Ave,26,18,2485,2484_2485
Newgrove Avenue - Old Lucan Road,53.32107528,-6.293119722,Newgrove Ave,27,18,2486,2485_2486
Newgrove Avenue - Old Lucan Road,53.32181639,-6.295281667,Newgrove Ave,28,18,2487,2486_2487
Newgrove Avenue - Old Lucan Road,53.32035556,-6.2987175,Newgrove Ave,29,18,2488,2487_2488
Newgrove Avenue - Old Lucan Road,53.31941528,-6.300856389,Newgrove Ave,30,18,2489,2488_2489
Newgrove Avenue - Old Lucan Road,53.31924639,-6.304150278,Newgrove Ave,31,18,2448,2489_2448
Newgrove Avenue - Old Lucan Road,53.32021194,-6.305057777999999,Newgrove Ave,32,18,5026,2448_5026
Newgrove Avenue - Old Lucan Road,53.32023111,-6.3076688889999994,Newgrove Ave,33,18,2450,5026_2450
Newgrove Avenue - Old Lucan Road,53.31970472,-6.31557,Newgrove Ave,34,18,2328,2450_2328
Newgrove Avenue - Old Lucan Road,53.32090139,-6.3169338889999995,Newgrove Ave,35,18,2329,2328_2329
Newgrove Avenue - Old Lucan Road,53.32214806,-6.319286667,Newgrove Ave,36,18,2330,2329_2330
Newgrove Avenue - Old Lucan Road,53.32457167,-6.317795277999999,Newgrove Ave,37,18,2331,2330_2331
Newgrove Avenue - Old Lucan Road,53.3249375,-6.318231389,Newgrove Ave,38,18,2101,2331_2101
Newgrove Avenue - Old Lucan Road,53.33235111,-6.211227778,Newgrove Ave,1,18,385,start
Newgrove Avenue - Old Lucan Road,53.33037722,-6.216265,Newgrove Ave,2,18,2806,385_2806
Newgrove Avenue - Old Lucan Road,53.32875556,-6.2190202779999995,Newgrove Ave,3,18,2807,2806_2807
Newgrove Avenue - Old Lucan Road,53.32681139,-6.223064722,Newgrove Ave,4,18,2808,2807_2808
Newgrove Avenue - Old Lucan Road,53.32832861,-6.2289922220000005,Newgrove Ave,5,18,486,2808_486
Newgrove Avenue - Old Lucan Road,53.33085528,-6.233902222,Newgrove Ave,6,18,487,486_487
Newgrove Avenue - Old Lucan Road,53.33199917,-6.235881944,Newgrove Ave,7,18,2798,487_2798
Newgrove Avenue - Old Lucan Road,53.33269194,-6.242024722000001,Newgrove Ave,8,18,2799,2798_2799
Newgrove Avenue - Old Lucan Road,53.33245333,-6.243521111000001,Newgrove Ave,9,18,753,2799_753
Newgrove Avenue - Old Lucan Road,53.33078389,-6.244280278,Newgrove Ave,10,18,754,753_754
Newgrove Avenue - Old Lucan Road,53.32882806,-6.245141389,Newgrove Ave,11,18,755,754_755
Newgrove Avenue - Old Lucan Road,53.32789833,-6.247926944,Newgrove Ave,12,18,849,755_849
Newgrove Avenue - Old Lucan Road,53.32608583,-6.251199167,Newgrove Ave,13,18,850,849_850
Newgrove Avenue - Old Lucan Road,53.32509972,-6.253221111,Newgrove Ave,14,18,851,850_851
Newgrove Avenue - Old Lucan Road,53.32502306,-6.255355832999999,Newgrove Ave,15,18,2791,851_2791
Newgrove Avenue - Old Lucan Road,53.32413417,-6.257884167,Newgrove Ave,16,18,7668,2791_7668
Newgrove Avenue - Old Lucan Road,53.32326222,-6.260952222,Newgrove Ave,17,18,2793,7668_2793
Newgrove Avenue - Old Lucan Road,53.32261056,-6.264341389,Newgrove Ave,18,18,2794,2793_2794
Newgrove Avenue - Old Lucan Road,53.32157306,-6.266545,Newgrove Ave,19,18,1077,2794_1077
Newgrove Avenue - Old Lucan Road,53.32023389,-6.270276944,Newgrove Ave,20,18,2479,1077_2479
Newgrove Avenue - Old Lucan Road,53.31974444,-6.274334444,Newgrove Ave,21,18,2480,2479_2480
Newgrove Avenue - Old Lucan Road,53.31873806,-6.278082778,Newgrove Ave,22,18,2481,2480_2481
Newgrove Avenue - Old Lucan Road,53.31892056,-6.2813925,Newgrove Ave,23,18,2482,2481_2482
Newgrove Avenue - Old Lucan Road,53.31759806,-6.284417778,Newgrove Ave,24,18,2483,2482_2483
Newgrove Avenue - Old Lucan Road,53.31854694,-6.289152777999999,Newgrove Ave,25,18,2484,2483_2484
Newgrove Avenue - Old Lucan Road,53.31979167,-6.291339722000001,Newgrove Ave,26,18,2485,2484_2485
Newgrove Avenue - Old Lucan Road,53.32107528,-6.293119722,Newgrove Ave,27,18,2486,2485_2486
Newgrove Avenue - Old Lucan Road,53.32181639,-6.295281667,Newgrove Ave,28,18,2487,2486_2487
Newgrove Avenue - Old Lucan Road,53.32035556,-6.2987175,Newgrove Ave,29,18,2488,2487_2488
Newgrove Avenue - Old Lucan Road,53.31941528,-6.300856389,Newgrove Ave,30,18,2489,2488_2489
Newgrove Avenue - Old Lucan Road,53.31924639,-6.304150278,Newgrove Ave,31,18,2448,2489_2448
Newgrove Avenue - Old Lucan Road,53.32021194,-6.305057777999999,Newgrove Ave,32,18,5026,2448_5026
Newgrove Avenue - Old Lucan Road,53.32023111,-6.3076688889999994,Newgrove Ave,33,18,2450,5026_2450
Newgrove Avenue - Old Lucan Road,53.31970472,-6.31557,Newgrove Ave,34,18,2328,2450_2328
Newgrove Avenue - Old Lucan Road,53.32090139,-6.3169338889999995,Newgrove Ave,35,18,2329,2328_2329
Newgrove Avenue - Old Lucan Road,53.32214806,-6.319286667,Newgrove Ave,36,18,2330,2329_2330
Newgrove Avenue - Old Lucan Road,53.32457167,-6.317795277999999,Newgrove Ave,37,18,2331,2330_2331
Newgrove Avenue - Old Lucan Road,53.3249375,-6.318231389,Newgrove Ave,38,18,2101,2331_2101
Newgrove Avenue - Old Lucan Road,53.32419472,-6.326141944,Newgrove Ave,39,18,2102,2101_2102
Newgrove Avenue - Old Lucan Road,53.32384167,-6.330449167,Newgrove Ave,40,18,2726,2102_2726
Newgrove Avenue - Old Lucan Road,53.32375889,-6.3328841670000005,Newgrove Ave,41,18,2727,2726_2727
Newgrove Avenue - Old Lucan Road,53.3236525,-6.337496944,Newgrove Ave,42,18,2105,2727_2105
Newgrove Avenue - Old Lucan Road,53.32568472,-6.342086944,Newgrove Ave,43,18,2780,2105_2780
Newgrove Avenue - Old Lucan Road,53.32796306,-6.343694999999999,Newgrove Ave,44,18,2781,2780_2781
Newgrove Avenue - Old Lucan Road,53.33067722,-6.345616944,Newgrove Ave,45,18,2782,2781_2782
Newgrove Avenue - Old Lucan Road,53.33535944,-6.346862222,Newgrove Ave,46,18,2783,2782_2783
Newgrove Avenue - Old Lucan Road,53.33887306,-6.348122778,Newgrove Ave,47,18,2652,2783_2652
Newgrove Avenue - Old Lucan Road,53.34023472,-6.348445556000001,Newgrove Ave,48,18,2653,2652_2653
Newgrove Avenue - Old Lucan Road,53.34129861,-6.34869,Newgrove Ave,49,18,2654,2653_2654
Newgrove Avenue - Old Lucan Road,53.34213806,-6.3528475,Newgrove Ave,50,18,2655,2654_2655
Newgrove Avenue - Old Lucan Road,53.34262361,-6.358716111000001,Newgrove Ave,51,18,2656,2655_2656
Newgrove Avenue - Old Lucan Road,53.34298278,-6.363283056,Newgrove Ave,52,18,2668,2656_2668
Newgrove Avenue - Old Lucan Road,53.34335889,-6.367774167,Newgrove Ave,53,18,2672,2668_2672
Newgrove Avenue - Old Lucan Road,53.34377944,-6.372894444,Newgrove Ave,54,18,2673,2672_2673
Newgrove Avenue - Old Lucan Road,53.34418667,-6.375747777999999,Newgrove Ave,55,18,2206,2673_2206
Newgrove Avenue - Old Lucan Road,53.34675667,-6.379660277999999,Newgrove Ave,56,18,2207,2206_2207
Newgrove Avenue - Old Lucan Road,53.34991278,-6.377783056,Newgrove Ave,57,18,2208,2207_2208
Newgrove Avenue - Old Lucan Road,53.35239194,-6.3783199999999995,Newgrove Ave,58,18,2210,2208_2210
Newgrove Avenue - Old Lucan Road,53.35395889,-6.37458,Newgrove Ave,59,18,2211,2210_2211
Newgrove Avenue - Old Lucan Road,53.355967500000006,-6.370943056000001,Newgrove Ave,60,18,2212,2211_2212
Newgrove Avenue - Old Lucan Road,53.357217500000004,-6.374290556,Newgrove Ave,61,18,7165,2212_7165
Newgrove Avenue - Old Lucan Road,53.35794139,-6.380603056,Newgrove Ave,62,18,4357,7165_4357
Crumlin Childrens Hospital - Newgrove Avenue,53.357975,-6.3790994439999995,Old Lucan Rd,1,18,4359,start
Crumlin Childrens Hospital - Newgrove Avenue,53.35715389,-6.3735869439999995,Old Lucan Rd,2,18,4360,4359_4360
Crumlin Childrens Hospital - Newgrove Avenue,53.35561167,-6.371211944,Old Lucan Rd,3,18,4361,4360_4361
Crumlin Childrens Hospital - Newgrove Avenue,53.35438167,-6.373301944,Old Lucan Rd,4,18,2202,4361_2202
Crumlin Childrens Hospital - Newgrove Avenue,53.35320722,-6.376155832999999,Old Lucan Rd,5,18,2203,2202_2203
Crumlin Childrens Hospital - Newgrove Avenue,53.35001889,-6.377658889,Old Lucan Rd,6,18,2204,2203_2204
Crumlin Childrens Hospital - Newgrove Avenue,53.34742972,-6.378928889,Old Lucan Rd,7,18,4888,2204_4888
Crumlin Childrens Hospital - Newgrove Avenue,53.34519361,-6.379073611,Old Lucan Rd,8,18,4799,4888_4799
Crumlin Childrens Hospital - Newgrove Avenue,53.34459056,-6.377023889,Old Lucan Rd,9,18,2205,4799_2205
Crumlin Childrens Hospital - Newgrove Avenue,53.34396111,-6.373037778,Old Lucan Rd,10,18,2687,2205_2687
Crumlin Childrens Hospital - Newgrove Avenue,53.34346361,-6.368190833,Old Lucan Rd,11,18,2688,2687_2688
Crumlin Childrens Hospital - Newgrove Avenue,53.34310611,-6.363743888999999,Old Lucan Rd,12,18,2689,2688_2689
Crumlin Childrens Hospital - Newgrove Avenue,53.3426875,-6.358803889,Old Lucan Rd,13,18,2696,2689_2696
Crumlin Childrens Hospital - Newgrove Avenue,53.3422775,-6.3531724999999994,Old Lucan Rd,14,18,2697,2696_2697
Crumlin Childrens Hospital - Newgrove Avenue,53.34125167,-6.348541667,Old Lucan Rd,15,18,2700,2697_2700
Crumlin Childrens Hospital - Newgrove Avenue,53.34016972,-6.348298056,Old Lucan Rd,16,18,2701,2700_2701
Crumlin Childrens Hospital - Newgrove Avenue,53.33810333,-6.347702222000001,Old Lucan Rd,17,18,2702,2701_2702
Crumlin Childrens Hospital - Newgrove Avenue,53.33523889,-6.346611667,Old Lucan Rd,18,18,2784,2702_2784
Crumlin Childrens Hospital - Newgrove Avenue,53.33008389,-6.3449641670000005,Old Lucan Rd,19,18,2785,2784_2785
Crumlin Childrens Hospital - Newgrove Avenue,53.32784194,-6.3433694439999995,Old Lucan Rd,20,18,2786,2785_2786
Crumlin Childrens Hospital - Newgrove Avenue,53.32510083,-6.341449167,Old Lucan Rd,21,18,2787,2786_2787
Crumlin Childrens Hospital - Newgrove Avenue,53.32383778,-6.339171111000001,Old Lucan Rd,22,18,2181,2787_2181
Crumlin Childrens Hospital - Newgrove Avenue,53.32396194,-6.335188333,Old Lucan Rd,23,18,2182,2181_2182
Crumlin Childrens Hospital - Newgrove Avenue,53.32402444,-6.331943333,Old Lucan Rd,24,18,2778,2182_2778
Crumlin Childrens Hospital - Newgrove Avenue,53.32425861,-6.327490556,Old Lucan Rd,25,18,2185,2778_2185
Crumlin Childrens Hospital - Newgrove Avenue,53.32495083,-6.320452778,Old Lucan Rd,26,18,1421,2185_1421
Crumlin Childrens Hospital - Newgrove Avenue,53.32341861,-6.3188766670000005,Old Lucan Rd,27,18,2317,1421_2317
Crumlin Childrens Hospital - Newgrove Avenue,53.32198,-6.318843056,Old Lucan Rd,28,18,2318,2317_2318
Crumlin Childrens Hospital - Newgrove Avenue,53.31956472,-6.315200278,Old Lucan Rd,29,18,2319,2318_2319
Crumlin Childrens Hospital - Newgrove Avenue,53.31948111,-6.313102222,Old Lucan Rd,30,18,2464,2319_2464
Crumlin Childrens Hospital - Newgrove Avenue,53.31998833,-6.308939167,Old Lucan Rd,31,18,2465,2464_2465
Crumlin Childrens Hospital - Newgrove Avenue,53.32065417,-6.306451111,Old Lucan Rd,32,18,2466,2465_2466
Crumlin Childrens Hospital - Newgrove Avenue,53.31923417,-6.303925556,Old Lucan Rd,33,18,2467,2466_2467
Crumlin Childrens Hospital - Newgrove Avenue,53.31969667,-6.300424722000001,Old Lucan Rd,34,18,2494,2467_2494
Crumlin Childrens Hospital - Newgrove Avenue,53.32122,-6.2969416670000005,Old Lucan Rd,35,18,2495,2494_2495
Crumlin Childrens Hospital - Newgrove Avenue,53.3220125,-6.293908056,Old Lucan Rd,36,18,2496,2495_2496
Crumlin Childrens Hospital - Newgrove Avenue,53.320330000000006,-6.291903611,Old Lucan Rd,37,18,2497,2496_2497
Crumlin Childrens Hospital - Newgrove Avenue,53.31868167,-6.2891474999999994,Old Lucan Rd,38,18,2471,2497_2471
Crumlin Childrens Hospital - Newgrove Avenue,53.31767778,-6.2856002779999995,Old Lucan Rd,39,18,2472,2471_2472
Crumlin Childrens Hospital - Newgrove Avenue,53.31788861,-6.283385278,Old Lucan Rd,40,18,2473,2472_2473
Crumlin Childrens Hospital - Newgrove Avenue,53.31875611,-6.281819444,Old Lucan Rd,41,18,2474,2473_2474
Crumlin Childrens Hospital - Newgrove Avenue,53.31886583,-6.280088889,Old Lucan Rd,42,18,2475,2474_2475
Crumlin Childrens Hospital - Newgrove Avenue,53.31904389,-6.27747,Old Lucan Rd,43,18,2476,2475_2476
Crumlin Childrens Hospital - Newgrove Avenue,53.31987806,-6.274239167,Old Lucan Rd,44,18,2477,2476_2477
Crumlin Childrens Hospital - Newgrove Avenue,53.3205775,-6.269797777999999,Old Lucan Rd,45,18,2478,2477_2478
Crumlin Childrens Hospital - Newgrove Avenue,53.32161361,-6.266858611,Old Lucan Rd,46,18,4527,2478_4527
Crumlin Childrens Hospital - Newgrove Avenue,53.32283861,-6.263341111,Old Lucan Rd,47,18,2788,4527_2788
Crumlin Childrens Hospital - Newgrove Avenue,53.32371639,-6.2594325,Old Lucan Rd,48,18,2789,2788_2789
Crumlin Childrens Hospital - Newgrove Avenue,53.3246375,-6.256647778,Old Lucan Rd,49,18,2790,2789_2790
Crumlin Childrens Hospital - Newgrove Avenue,53.32558333,-6.252495556,Old Lucan Rd,50,18,903,2790_903
Crumlin Childrens Hospital - Newgrove Avenue,53.3274175,-6.2488475,Old Lucan Rd,51,18,904,903_904
Crumlin Childrens Hospital - Newgrove Avenue,53.32868861,-6.2454475,Old Lucan Rd,52,18,779,904_779
Crumlin Childrens Hospital - Newgrove Avenue,53.33106333,-6.244343889,Old Lucan Rd,53,18,780,779_780
Crumlin Childrens Hospital - Newgrove Avenue,53.33262639,-6.243664167,Old Lucan Rd,54,18,781,780_781
Crumlin Childrens Hospital - Newgrove Avenue,53.33269917,-6.240673056,Old Lucan Rd,55,18,2796,781_2796
Crumlin Childrens Hospital - Newgrove Avenue,53.33226028,-6.236531943999999,Old Lucan Rd,56,18,2797,2796_2797
Crumlin Childrens Hospital - Newgrove Avenue,53.33157389,-6.2344733329999995,Old Lucan Rd,57,18,414,2797_414
Crumlin Childrens Hospital - Newgrove Avenue,53.33033778,-6.232947778,Old Lucan Rd,58,18,415,414_415
Crumlin Childrens Hospital - Newgrove Avenue,53.32864,-6.229369444,Old Lucan Rd,59,18,416,415_416
Crumlin Childrens Hospital - Newgrove Avenue,53.32769972,-6.225970556,Old Lucan Rd,60,18,417,416_417
Crumlin Childrens Hospital - Newgrove Avenue,53.32714417,-6.222480278,Old Lucan Rd,61,18,2800,417_2800
Crumlin Childrens Hospital - Newgrove Avenue,53.32924444,-6.218654443999999,Old Lucan Rd,62,18,2801,2800_2801
Crumlin Childrens Hospital - Newgrove Avenue,53.33031694,-6.217048332999999,Old Lucan Rd,63,18,7599,2801_7599
Crumlin Childrens Hospital - Newgrove Avenue,53.33406111,-6.214384443999999,Old Lucan Rd,64,18,375,7599_375
Bray Station - Newtownmountkennedy,53.20443167,-6.101017777999999,Bray,1,184,4168,start
Bray Station - Newtownmountkennedy,53.20348389,-6.106973056,Bray,2,184,4170,4168_4170
Bray Station - Newtownmountkennedy,53.20230056,-6.1100041670000005,Bray,3,184,4132,4170_4132
Bray Station - Newtownmountkennedy,53.19757333,-6.108925,Bray,4,184,4134,4132_4134
Bray Station - Newtownmountkennedy,53.19464639,-6.106868611,Bray,5,184,4135,4134_4135
Bray Station - Newtownmountkennedy,53.19225278,-6.105013333,Bray,6,184,4136,4135_4136
Bray Station - Newtownmountkennedy,53.18939944,-6.102490277999999,Bray,7,184,4207,4136_4207
Bray Station - Newtownmountkennedy,53.18707083,-6.0990763889999995,Bray,8,184,4208,4207_4208
Bray Station - Newtownmountkennedy,53.17713667,-6.0950275000000005,Bray,9,184,4209,4208_4209
Bray Station - Newtownmountkennedy,53.17433583,-6.095256388999999,Bray,10,184,4210,4209_4210
Bray Station - Newtownmountkennedy,53.17210889,-6.093155833,Bray,11,184,4211,4210_4211
Bray Station - Newtownmountkennedy,53.16681111,-6.087333056,Bray,12,184,4212,4211_4212
Bray Station - Newtownmountkennedy,53.16394194,-6.085531389,Bray,13,184,4213,4212_4213
Bray Station - Newtownmountkennedy,53.16170972,-6.084778056,Bray,14,184,5139,4213_5139
Bray Station - Newtownmountkennedy,53.15563889,-6.082341667000001,Bray,15,184,4214,5139_4214
Bray Station - Newtownmountkennedy,53.15220833,-6.081418056,Bray,16,184,4215,4214_4215
Bray Station - Newtownmountkennedy,53.14998889,-6.079782777999999,Bray,17,184,4216,4215_4216
Bray Station - Newtownmountkennedy,53.14621639,-6.077723333,Bray,18,184,4289,4216_4289
Bray Station - Newtownmountkennedy,53.14455833,-6.075794167000001,Bray,19,184,4290,4289_4290
Bray Station - Newtownmountkennedy,53.14513833,-6.068876111,Bray,20,184,4291,4290_4291
Bray Station - Newtownmountkennedy,53.14520056,-6.063850277999999,Bray,21,184,4222,4291_4222
Bray Station - Newtownmountkennedy,53.14395083,-6.061066111000001,Bray,22,184,4224,4222_4224
Bray Station - Newtownmountkennedy,53.139532499999994,-6.060771667000001,Bray,23,184,4225,4224_4225
Bray Station - Newtownmountkennedy,53.13834056,-6.0637552779999995,Bray,24,184,4226,4225_4226
Bray Station - Newtownmountkennedy,53.12880083,-6.062480556000001,Bray,25,184,7462,4226_7462
Bray Station - Newtownmountkennedy,53.12893194,-6.062803333,Bray,26,184,7461,7462_7461
Bray Station - Newtownmountkennedy,53.13537972,-6.066294722,Bray,27,184,4227,7461_4227
Bray Station - Newtownmountkennedy,53.13260167,-6.0718,Bray,28,184,4228,4227_4228
